,Triage,Features,History_days,Weather_avg_h,Model,Parameters,NumTrgSamples,NumTestSamples,TrainAcc,TestAcc,Precision,Recall,F1,TP,TN,FP,FN,ImprOverMajTest,ImprOverMajTrain
138,pulse_Triage,Weather,-1,0,RF,5-4-auto,2672,296,0.7170559620183071,0.7142801892801892,0.1,0.002248326386257421,0.004397728645644557,0.2,211.8,0.7,84.1,-0.0016869141869142457,0.0010856516095476554
139,pulse_Triage,Weather,-1,0,RF,5-4-log2,2672,296,0.7170559620183071,0.7142801892801892,0.1,0.002248326386257421,0.004397728645644557,0.2,211.8,0.7,84.1,-0.0016869141869142457,0.0010856516095476554
140,pulse_Triage,Weather,-1,0,RF,5-5-None,2672,296,0.7203128608003013,0.7119232869232869,0.23333333333333334,0.0034812039916974694,0.006825704794661493,0.3,211.2,1.3,84.0,-0.004043816543816581,0.004342550391541855
141,pulse_Triage,Weather,-1,0,RF,5-5-auto,2672,296,0.7188529156587611,0.7136067886067885,0.08333333333333333,0.0033966162985922766,0.0064577173270254275,0.3,211.6,0.9,84.0,-0.0023603148603149604,0.002882605250001613
142,pulse_Triage,Weather,-1,0,RF,5-5-log2,2672,296,0.7188529156587611,0.7136067886067885,0.08333333333333333,0.0033966162985922766,0.0064577173270254275,0.3,211.6,0.9,84.0,-0.0023603148603149604,0.002882605250001613
143,pulse_Triage,Weather,-1,0,RF,5-None-None,2672,296,0.8821878285734781,0.6162355537355537,0.29481683976916667,0.18530224438634052,0.22710640659661743,15.6,175.1,37.4,68.7,-0.09973154973154974,0.16621751816471864
144,pulse_Triage,Weather,-1,0,RF,5-None-auto,2672,296,0.8507038898616097,0.6121917371917373,0.30428780298557145,0.21066972906692488,0.24845625637916896,17.9,171.5,41.0,66.4,-0.10377536627536621,0.13473357945285025
145,pulse_Triage,Weather,-1,0,RF,5-None-log2,2672,296,0.8507038898616097,0.6121917371917373,0.30428780298557145,0.21066972906692488,0.24845625637916896,17.9,171.5,41.0,66.4,-0.10377536627536621,0.13473357945285025
146,pulse_Triage,Weather,-1,0,RF,50-10-None,2672,296,0.8614478923097273,0.6398205023205024,0.32442565610221286,0.16593590440969436,0.21894930236337995,14.0,182.8,29.7,70.3,-0.0761466011466011,0.14547758190096782
147,pulse_Triage,Weather,-1,0,RF,50-10-auto,2672,296,0.7438229727366681,0.7102420602420602,0.39095238095238094,0.030587178612266168,0.056571864034426586,2.6,209.0,3.5,81.7,-0.0057250432250433025,0.027852662327908617
